Symbol,Date,Close,High,Low,Open,Volume
TLT,2006-10-06,88.27,89.1,88.22,89.09,2472400
TLT,2006-10-09,88.51,88.6,88.01,88.1,834900
TLT,2006-10-10,87.81,88.11,87.63,87.95,1398700
TLT,2006-10-11,87.58,88.03,87.42,87.95,1521600
TLT,2006-10-12,87.6,87.77,87.48,87.63,586400
TLT,2006-10-13,87.16,87.36,87.11,87.29,1414100
TLT,2006-10-16,87.55,87.56,87.37,87.4,897600
TLT,2006-10-17,87.62,88.05,87.51,87.88,730800
TLT,2006-10-18,87.8,87.88,87.55,87.69,499600
TLT,2006-10-19,87.64,87.76,87.36,87.59,797300
TLT,2006-10-20,87.55,87.7,87.55,87.61,280700
TLT,2006-10-23,87.2,87.21,86.88,87.15,1200600
TLT,2006-10-24,87.2,87.25,87.15,87.17,243400
TLT,2006-10-25,87.89,87.97,87.23,87.27,558400
TLT,2006-10-26,88.46,88.52,88.15,88.15,1558300
TLT,2006-10-27,88.87,89.05,88.7,89.02,1601500
TLT,2006-10-30,89.12,89.12,88.84,88.89,901200
TLT,2006-10-31,89.81,89.87,89.14,89.25,964600
TLT,2006-11-01,89.96,90.12,89.45,89.61,1440100
TLT,2006-11-02,89.59,89.77,89.48,89.63,853300
TLT,2006-11-03,88.42,88.84,88.3,88.67,1534100
TLT,2006-11-06,88.79,88.79,88.35,88.35,528000
TLT,2006-11-07,89.2,89.51,89.12,89.28,525900
TLT,2006-11-08,89.53,89.53,89.09,89.24,706300
TLT,2006-11-09,89.47,89.59,89.38,89.47,729500
TLT,2006-11-10,89.86,90.0401,89.65,89.65,738100
TLT,2006-11-13,89.84,89.84,89.4701,89.84,462400
TLT,2006-11-14,90.19,90.39,90.12,90.34,916400
TLT,2006-11-15,89.85,90.05,89.74,90.05,1803200
TLT,2006-11-16,89.44,90.05,89.28,90.0,1494400
TLT,2006-11-17,89.95,90.22,89.51,89.56,1752000
TLT,2006-11-20,90.09,90.12,89.86,90.0,857200
TLT,2006-11-21,90.31,90.39,89.96,90.08,605100
TLT,2006-11-22,90.46,90.51,90.27,90.36,770300
TLT,2006-11-23,90.46,90.51,90.27,90.36,0
TLT,2006-11-24,90.46,90.51,90.27,90.36,0
TLT,2006-11-27,90.95,90.95,90.12,90.23,784500
TLT,2006-11-28,91.15,91.2472,90.76,91.24,1466300
TLT,2006-11-29,90.93,91.36,90.91,91.3,1206300
TLT,2006-11-30,91.53,91.63,91.14,91.27,1428600
TLT,2006-12-01,91.42,91.8,91.15,91.28,1156300
TLT,2006-12-04,91.58,91.62,91.22,91.3,460700
TLT,2006-12-05,91.15,91.52,91.0,91.36,1833700
TLT,2006-12-06,90.97,91.18,90.89,91.03,936100
TLT,2006-12-07,90.9,91.09,90.7495,90.99,739200
TLT,2006-12-08,90.24,90.97,90.19,90.85,2090300
TLT,2006-12-11,90.63,90.74,90.51,90.63,727700
TLT,2006-12-12,90.82,90.97,90.45,90.73,888500
TLT,2006-12-13,90.01,90.35,89.82,90.31,1217900
TLT,2006-12-14,89.68,89.9,89.6,89.82,687500
TLT,2006-12-15,89.73,90.66,89.6,90.58,1162100
TLT,2006-12-18,89.76,89.84,89.59,89.72,441400
TLT,2006-12-19,89.64,89.81,89.51,89.51,930700
TLT,2006-12-20,89.63,89.6799,89.55,89.65,336800
TLT,2006-12-21,90.08,90.19,89.6,89.71,770700
TLT,2006-12-22,89.39,89.85,89.21,89.83,1433200
TLT,2006-12-25,89.39,89.85,89.21,89.83,0
TLT,2006-12-26,89.66,89.69,89.36,89.45,496200
TLT,2006-12-27,88.7,89.3301,88.7,89.28,840700
TLT,2006-12-28,88.5,88.96,88.06,88.9,1080200
TLT,2006-12-29,88.43,88.55,88.21,88.35,775500
TLT,2007-01-01,88.43,88.55,88.21,88.35,0
TLT,2007-01-02,88.43,88.55,88.21,88.35,0
TLT,2007-01-03,89.07,89.46,88.66,89.22,1870400
TLT,2007-01-04,89.6,89.65,89.22,89.22,1696900
TLT,2007-01-05,89.22,89.8,88.75,89.8,1298400
TLT,2007-01-08,89.37,89.37,89.05,89.12,414200
TLT,2007-01-09,89.37,89.48,89.22,89.48,481700
TLT,2007-01-10,88.97,89.13,88.88,89.07,519599
TLT,2007-01-11,88.45,88.8,88.26,88.79,1302500
TLT,2007-01-12,88.04,88.84,87.9,88.15,878300
TLT,2007-01-15,88.04,88.84,87.9,88.15,0
TLT,2007-01-16,88.2,88.24,88.03,88.23,702800
TLT,2007-01-17,87.96,88.27,87.82,88.21,724100
TLT,2007-01-18,88.23,88.28,87.78,87.93,918300
TLT,2007-01-19,87.99,88.15,87.87,88.15,882500
TLT,2007-01-22,88.2,88.33,88.12,88.15,432000
TLT,2007-01-23,87.62,88.05,87.57,88.02,1096800
TLT,2007-01-24,87.61,87.7,87.5,87.66,463700
TLT,2007-01-25,86.98,87.47,86.88,87.45,1397000
TLT,2007-01-26,86.91,87.08,86.61,86.78,1737300
TLT,2007-01-29,86.72,87.1,86.6,87.06,1015300
TLT,2007-01-30,86.82,86.91,86.76,86.89,1295100
TLT,2007-01-31,87.55,87.61,86.7,86.73,2077999
TLT,2007-02-01,87.09,87.76,87.0,87.65,986200
TLT,2007-02-02,87.2,87.39,87.08,87.08,814700
TLT,2007-02-05,87.32,87.46,87.16,87.4,395500
TLT,2007-02-06,87.8,87.83,87.16,87.2,770500
TLT,2007-02-07,88.06,88.12,87.84,87.9,836200
TLT,2007-02-08,88.13,88.31,87.91,87.99,980200
TLT,2007-02-09,87.63,87.92,87.55,87.89,878500
TLT,2007-02-12,87.43,87.65,87.33,87.49,467600
TLT,2007-02-13,87.24,87.49,87.2,87.49,1310600
TLT,2007-02-14,88.07,88.19,87.52,87.52,2262500
TLT,2007-02-15,88.33,88.58,88.33,88.53,893800
TLT,2007-02-16,88.64,88.72,88.48,88.59,1476700
TLT,2007-02-19,88.64,88.72,88.48,88.59,0
TLT,2007-02-20,88.84,88.85,88.5,88.5,847400
TLT,2007-02-21,88.69,88.7,88.48,88.53,379800
TLT,2007-02-22,88.21,88.45,88.0899,88.41,485200
TLT,2007-02-23,88.84,88.94,88.49,88.53,735700
TLT,2007-02-26,89.43,89.44,89.11,89.21,763333
TLT,2007-02-27,90.56,91.26,89.6,89.72,3243200
TLT,2007-02-28,90.15,90.47,89.89,90.16,1701900
TLT,2007-03-01,89.74,90.43,89.65,90.35,2423990
TLT,2007-03-02,90.2,90.48,89.67,90.01,1619800
TLT,2007-03-05,90.35,90.5,90.0615,90.48,1505200
TLT,2007-03-06,90.08,90.36,89.99,90.06,837400
TLT,2007-03-07,90.43,90.5,89.98,90.08,915400
TLT,2007-03-08,90.35,90.42,90.11,90.29,574700
TLT,2007-03-09,89.4,89.9,89.19,89.38,1534700
TLT,2007-03-12,89.75,89.98,89.68,89.73,594400
TLT,2007-03-13,90.29,90.34,89.98,90.23,553800
TLT,2007-03-14,89.88,90.54,89.84,90.15,1698100
TLT,2007-03-15,89.87,89.96,89.67,89.76,394900
TLT,2007-03-16,89.85,89.92,89.65,89.67,623800
TLT,2007-03-19,89.66,89.7,89.52,89.58,693900
TLT,2007-03-20,89.71,89.95,89.69,89.94,768400
TLT,2007-03-21,89.75,90.09,88.69,89.35,1513399
TLT,2007-03-22,89.04,89.48,88.83,89.46,1484257
TLT,2007-03-23,88.79,89.2,88.78,89.19,1679700
TLT,2007-03-26,88.9,89.27,88.5,88.67,763594
TLT,2007-03-27,88.75,88.81,88.56,88.68,619800
TLT,2007-03-28,88.57,89.11,88.41,88.91,816815
TLT,2007-03-29,88.45,88.67,88.32,88.54,823000
TLT,2007-03-30,88.28,88.92,88.22,88.65,2015100
TLT,2007-04-02,87.95,88.22,88.01,88.11,579520
TLT,2007-04-03,87.99,88.17,87.98,88.02,617000
TLT,2007-04-04,88.08,88.34,87.9,88.21,576886
TLT,2007-04-05,87.75,88.12,87.71,88.11,436400
TLT,2007-04-06,87.75,88.12,87.71,88.11,0
TLT,2007-04-09,87.17,87.31,87.13,87.21,1283900
TLT,2007-04-10,87.43,87.55,87.31,87.39,674400
TLT,2007-04-11,87.37,87.58,87.28,87.47,476200
TLT,2007-04-12,87.39,87.5699,87.28,87.5,495043
TLT,2007-04-13,87.12,87.47,87.01,87.41,557800
TLT,2007-04-16,87.6,87.6763,87.4,87.4,833600
TLT,2007-04-17,88.09,88.16,87.84,87.89,1254120
TLT,2007-04-18,88.53,88.56,88.36,88.37,451076
TLT,2007-04-19,88.38,88.71,88.2,88.66,1305815
TLT,2007-04-20,88.15,88.45,88.06,88.45,664429
TLT,2007-04-23,88.47,88.59,88.04,88.14,419300
TLT,2007-04-24,88.8,88.82,88.45,88.56,881228
TLT,2007-04-25,88.49,88.79,88.11,88.57,569000
TLT,2007-04-26,87.85,88.43,87.85,88.43,2048304
TLT,2007-04-27,87.83,88.05,87.78,88.01,428640
TLT,2007-04-30,88.75,88.75,88.25,88.34,485700
TLT,2007-05-01,88.49,88.64,88.11,88.58,487200
TLT,2007-05-02,88.44,88.48,88.29,88.44,443901
TLT,2007-05-03,88.24,88.37,88.01,88.37,427618
TLT,2007-05-04,88.6,88.64,88.49,88.49,262000
TLT,2007-05-07,88.84,88.85,88.67,88.73,210175
TLT,2007-05-08,88.64,89.01,88.64,88.98,488322
TLT,2007-05-09,88.29,88.66,88.26,88.65,634900
TLT,2007-05-10,88.5,88.5899,88.31,88.4,519452
TLT,2007-05-11,88.19,88.7,88.1325,88.64,1238400
TLT,2007-05-14,87.96,88.28,87.96,88.22,315200
TLT,2007-05-15,87.93,88.2101,87.66,88.14,382400
TLT,2007-05-16,87.87,88.0,87.83,87.83,599440
TLT,2007-05-17,87.51,87.72,87.411,87.6,397000
TLT,2007-05-18,86.93,87.5,86.88,87.26,856434
TLT,2007-05-21,87.19,87.24,86.8305,86.91,831063
TLT,2007-05-22,86.74,87.2,86.68,87.18,920500
TLT,2007-05-23,86.49,86.84,86.31,86.84,914447
TLT,2007-05-24,86.57,86.5899,85.96,86.52,1598400
TLT,2007-05-25,86.37,86.61,86.33,86.43,754895
TLT,2007-05-28,86.37,86.61,86.33,86.43,0
TLT,2007-05-29,86.36,86.5699,85.83,86.54,1055700
TLT,2007-05-30,86.54,86.79,86.39,86.73,612000
TLT,2007-05-31,86.38,86.58,86.04,86.55,1725900
TLT,2007-06-01,85.59,86.84,85.54,86.32,1694300
TLT,2007-06-04,85.98,86.02,85.67,85.84,877700
TLT,2007-06-05,85.44,85.94,85.38,85.71,1145400
TLT,2007-06-06,85.4,85.54,85.26,85.38,1129152
TLT,2007-06-07,83.87,84.83,83.73,84.83,5010374
TLT,2007-06-08,83.8,84.12,83.13,83.13,5307599
TLT,2007-06-11,83.56,83.89,83.26,83.59,2043724
TLT,2007-06-12,82.35,83.42,82.2,83.2,9048346
TLT,2007-06-13,83.33,83.76,82.49,82.49,8751300
TLT,2007-06-14,83.12,83.71,83.05,83.31,3384620
TLT,2007-06-15,83.69,83.73,83.2,83.24,5827200
TLT,2007-06-18,83.52,83.65,82.24,83.47,17704600
TLT,2007-06-19,84.3,84.45,83.72,83.8,4620065
TLT,2007-06-20,83.62,84.08,83.59,83.93,3031700
TLT,2007-06-21,83.22,83.71,83.21,83.71,850400
TLT,2007-06-22,83.76,83.77,82.95,83.05,2119200
TLT,2007-06-25,84.22,84.35,83.96,84.04,1323500
TLT,2007-06-26,84.24,84.32,83.97,84.29,2187780
TLT,2007-06-27,84.32,84.74,84.2,84.49,6109300
TLT,2007-06-28,84.3,84.58,84.18,84.32,3612493
TLT,2007-06-29,85.17,85.3,84.64,84.84,1962104
TLT,2007-07-02,85.29,85.37,84.81,85.17,2811660
TLT,2007-07-03,84.77,85.34,84.71,85.25,1387475
TLT,2007-07-04,84.77,85.34,84.71,85.25,0
TLT,2007-07-05,83.82,84.42,83.72,84.35,4589941
TLT,2007-07-06,83.48,83.55,83.28,83.31,1437714
TLT,2007-07-09,83.78,83.93,83.68,83.82,795400
TLT,2007-07-10,85.2,85.2,84.43,84.48,2257968
TLT,2007-07-11,84.32,85.13,84.32,85.13,1191300
TLT,2007-07-12,84.03,84.58,83.8714,84.55,1941109
TLT,2007-07-13,84.26,84.5485,83.94,84.45,725900
TLT,2007-07-16,85.07,85.11,84.52,84.52,952000
TLT,2007-07-17,84.89,85.09,84.5,84.86,734125
TLT,2007-07-18,85.21,85.54,84.81,85.1,1836795
TLT,2007-07-19,85.19,85.26,84.8,84.93,1020988
TLT,2007-07-20,85.96,86.08,85.32,85.6,1461250
TLT,2007-07-23,85.82,85.97,85.69,85.69,777900
TLT,2007-07-24,86.14,86.16,85.72,86.01,1351575
TLT,2007-07-25,86.31,86.39,86.0,86.07,881068
TLT,2007-07-26,87.03,87.46,86.65,86.8,2867298
TLT,2007-07-27,87.28,87.56,86.85,87.03,5367835
TLT,2007-07-30,87.03,87.36,86.91,87.21,1803900
TLT,2007-07-31,87.66,87.75,86.95,87.13,2467536
TLT,2007-08-01,87.13,87.54,87.09,87.26,2154651
TLT,2007-08-02,87.35,87.45,86.99,87.17,2079459
TLT,2007-08-03,87.93,87.93,87.28,87.28,1577597
TLT,2007-08-06,87.29,87.72,87.17,87.7,1298400
TLT,2007-08-07,87.22,87.71,86.92,87.39,2573800
TLT,2007-08-08,86.16,86.89,85.86,86.89,6471268
TLT,2007-08-09,86.28,86.86,85.72,86.52,2637423
TLT,2007-08-10,86.08,86.7,85.98,86.49,1496400
TLT,2007-08-13,86.33,86.4,85.9,85.92,1312600
TLT,2007-08-14,86.56,86.78,86.0123,86.02,1314700
TLT,2007-08-15,86.25,86.75,86.25,86.58,1101700
TLT,2007-08-16,87.14,87.6,86.76,86.87,2410200
TLT,2007-08-17,86.79,86.91,86.05,86.75,2114400
TLT,2007-08-20,86.84,87.27,86.83,86.96,1048680
TLT,2007-08-21,87.26,87.4101,87.05,87.15,1517200
TLT,2007-08-22,87.12,87.31,86.81,87.22,1137787
TLT,2007-08-23,87.42,87.68,87.03,87.09,1618800
TLT,2007-08-24,87.85,88.08,87.56,87.71,1614514
TLT,2007-08-27,88.31,88.48,88.15,88.26,1585400
TLT,2007-08-28,88.46,88.74,88.28,88.5,1298900
TLT,2007-08-29,88.22,88.77,88.16,88.49,2686700
TLT,2007-08-30,88.81,88.96,88.47,88.55,1806800
TLT,2007-08-31,88.88,89.2,88.43,88.43,2763200
TLT,2007-09-03,88.88,89.2,88.43,88.43,0
TLT,2007-09-04,88.56,89.13,88.2,88.9,930971
TLT,2007-09-05,89.27,89.35,88.72,88.72,1271500
TLT,2007-09-06,89.04,89.49,88.95,89.33,1768399
TLT,2007-09-07,90.3,90.5,89.5,89.5,2852165
TLT,2007-09-10,90.3,90.5,89.5,89.5,0
TLT,2007-09-11,90.93,91.27,90.7,90.81,3925339
TLT,2007-09-12,90.59,90.94,90.42,90.56,4458250
TLT,2007-09-13,89.78,90.46,89.58,90.46,2020535
TLT,2007-09-14,89.91,90.59,89.62,90.15,1357170
TLT,2007-09-17,90.34,90.39,89.76,89.82,1285400
TLT,2007-09-18,89.66,90.24,89.0,89.8,3132800
TLT,2007-09-19,88.83,89.01,88.37,88.95,3854630
TLT,2007-09-20,87.15,88.29,87.1,88.2,5903200
TLT,2007-09-21,87.89,88.131,87.2,87.2,2217600
TLT,2007-09-24,88.14,88.28,87.85,87.85,1943590
TLT,2007-09-25,87.83,88.62,87.83,88.55,2513420
TLT,2007-09-26,87.91,88.13,87.43,87.88,2646389
TLT,2007-09-27,88.52,88.78,88.05,88.05,1802900
TLT,2007-09-28,88.72,89.33,88.22,89.05,1254645
TLT,2007-10-01,88.88,88.98,88.38,88.38,1399400
TLT,2007-10-02,89.16,89.37,88.68,88.75,887800
TLT,2007-10-03,88.9,89.43,88.73,89.32,1164600
TLT,2007-10-04,89.24,89.32,88.74,88.74,1128700
TLT,2007-10-05,88.28,88.44,87.71,88.41,2184700
TLT,2007-10-08,88.21,88.5,87.77,87.77,280100
TLT,2007-10-09,88.1,88.36,87.78,88.19,901000
TLT,2007-10-10,88.15,88.4325,87.79,87.98,855500
TLT,2007-10-11,88.06,88.09,87.45,87.54,1533402
TLT,2007-10-12,87.63,88.1788,87.48,87.5,1133900
TLT,2007-10-15,87.65,87.72,87.4,87.48,553300
TLT,2007-10-16,87.68,87.98,87.54,87.87,855500
TLT,2007-10-17,88.64,88.95,87.66,87.66,2377000
TLT,2007-10-18,89.13,89.34,89.02,89.11,1374100
TLT,2007-10-19,90.46,90.6,89.61,89.65,2561800
TLT,2007-10-22,90.47,90.65,90.07,90.47,1866500
TLT,2007-10-23,90.35,90.5225,90.1,90.41,1046516
TLT,2007-10-24,91.02,91.39,90.56,90.67,2829300
TLT,2007-10-25,90.71,91.18,90.7,91.06,3062200
TLT,2007-10-26,90.5,91.0,90.34,90.44,1366471
TLT,2007-10-29,90.85,90.99,90.48,90.49,881000
TLT,2007-10-30,90.8,91.01,90.42,90.73,1439600
TLT,2007-10-31,89.98,90.7,89.7501,90.29,2498481
TLT,2007-11-01,90.75,91.01,89.96,90.05,2563400
TLT,2007-11-02,91.04,91.54,90.21,90.39,1927700
TLT,2007-11-05,91.0,91.39,90.8,91.2,1021500
TLT,2007-11-06,90.56,91.15,90.48,90.7,575800
TLT,2007-11-07,90.72,90.81,90.32,90.81,1456100
TLT,2007-11-08,90.56,90.94,90.43,90.67,2180530
TLT,2007-11-09,91.33,91.59,90.93,91.41,887179
TLT,2007-11-12,91.66,92.0,91.345,92.0,460535
TLT,2007-11-13,91.32,91.49,91.17,91.43,1116502
TLT,2007-11-14,91.42,91.51,90.92,91.13,692274
TLT,2007-11-15,92.28,92.56,91.4899,91.61,1312847
TLT,2007-11-16,92.41,92.7,92.21,92.27,1333749
TLT,2007-11-19,93.01,93.42,92.41,92.54,1346726
TLT,2007-11-20,92.91,93.29,92.8,93.09,1367727
TLT,2007-11-21,93.45,93.58,93.24,93.4,1297750
TLT,2007-11-22,93.45,93.58,93.24,93.4,0
TLT,2007-11-23,93.45,93.58,93.24,93.4,0
TLT,2007-11-26,93.45,93.58,93.24,93.4,0
TLT,2007-11-27,94.67,95.25,93.99,94.96,3100232
TLT,2007-11-28,94.03,94.69,93.84,94.56,2088003
TLT,2007-11-29,94.84,95.42,94.66,94.82,1595418
TLT,2007-11-30,94.38,94.391,93.7401,93.88,1952069
TLT,2007-12-03,94.75,95.1,94.28,94.76,1272636
TLT,2007-12-04,94.74,95.06,94.15,94.9,1721173
TLT,2007-12-05,93.61,94.47,93.56,94.22,1865912
TLT,2007-12-06,92.79,93.34,92.54,93.32,2270166
TLT,2007-12-07,91.75,92.35,91.38,92.18,2170931
TLT,2007-12-10,91.2,91.69,90.75,91.64,2242470
TLT,2007-12-11,92.99,93.23,91.58,91.73,2892713
TLT,2007-12-12,92.03,92.65,91.27,91.45,2225400
TLT,2007-12-13,91.03,91.82,90.9,91.61,1222100
TLT,2007-12-14,90.61,90.92,90.5,90.79,1354900
TLT,2007-12-17,91.42,91.54,90.93,91.07,2046198
TLT,2007-12-18,91.42,91.54,90.93,91.07,0
TLT,2007-12-19,93.23,93.56,91.88,92.4,2252350
TLT,2007-12-20,93.03,93.87,93.02,93.26,1659361
TLT,2007-12-21,91.67,92.92,91.66,92.9,1767549
TLT,2007-12-24,91.67,92.92,91.66,92.9,0
TLT,2007-12-25,91.67,92.92,91.66,92.9,0
TLT,2007-12-26,90.44,91.63,90.28,91.02,674700
TLT,2007-12-27,91.06,91.1599,90.51,90.88,468600
TLT,2007-12-28,92.48,92.58,91.5,91.65,1967735
TLT,2007-12-31,93.045,93.28,92.6,92.78,1647529
TLT,2008-01-01,93.045,93.28,92.6,92.78,0
TLT,2008-01-02,94.38,94.73,93.2,93.25,2959850
TLT,2008-01-03,94.25,94.38,93.6699,94.0,1256670
TLT,2008-01-04,94.27,94.79,94.2,94.5,2420134
TLT,2008-01-07,94.68,94.78,94.03,94.18,1315456
TLT,2008-01-08,94.57,94.71,93.93,94.44,1604760
TLT,2008-01-09,94.75,95.3,94.62,94.79,2203500
TLT,2008-01-10,93.47,94.95,93.31,94.87,2681974
TLT,2008-01-11,94.2,94.28,93.4,93.52,1872860
TLT,2008-01-14,94.55,94.55,94.0,94.2,906058
TLT,2008-01-15,95.61,95.63,95.07,95.16,1435230
TLT,2008-01-16,94.92,95.89,94.7285,95.68,3505070
TLT,2008-01-17,96.15,96.2899,94.93,94.96,2940500
TLT,2008-01-18,95.49,95.77,95.22,95.55,2676795
TLT,2008-01-21,95.49,95.77,95.22,95.55,0
TLT,2008-01-22,96.5099,96.62,95.3,96.41,5423460
TLT,2008-01-23,96.29,98.16,95.88,97.98,7636565
TLT,2008-01-24,94.36,95.75,94.34,95.55,5676629
TLT,2008-01-25,95.95,96.0,94.13,94.19,4371047
TLT,2008-01-28,95.59,96.0,95.36,95.68,1633446
TLT,2008-01-29,94.94,95.32,94.58,95.28,3100157
TLT,2008-01-30,94.32,94.77,93.59,94.69,3467905
TLT,2008-01-31,94.99,95.4299,94.63,95.3,11440965
TLT,2008-02-01,95.23,95.4,94.56,95.0,4163649
TLT,2008-02-04,94.25,94.66,94.13,94.39,1729511
TLT,2008-02-05,94.97,95.61,94.77,95.34,2594551
TLT,2008-02-06,94.68,94.85,94.36,94.63,1339750
TLT,2008-02-07,92.64,94.53,92.05,94.53,5419623
TLT,2008-02-08,93.7,93.73,93.09,93.25,2832724
TLT,2008-02-11,94.09,94.7,93.73,94.28,2960110
TLT,2008-02-12,93.53,93.649,92.96,93.32,2897650
TLT,2008-02-13,92.5399,93.42,92.4,92.93,3697493
TLT,2008-02-14,91.18,92.1,90.66,91.8,7504905
TLT,2008-02-15,91.88,92.07,91.46,91.61,3687713
TLT,2008-02-18,91.88,92.07,91.46,91.61,0
TLT,2008-02-19,90.95,91.7,90.64,91.14,2911656
TLT,2008-02-20,91.58,91.58,90.56,90.62,2550096
TLT,2008-02-21,92.55,92.85,92.0515,92.08,4197212
TLT,2008-02-22,92.02,92.85,91.87,92.49,1959634
TLT,2008-02-25,91.08,92.14,90.65,91.95,3460845
TLT,2008-02-26,91.11,91.34,90.73,90.96,2618900
TLT,2008-02-27,91.19,91.57,90.61,91.43,2494523
TLT,2008-02-28,92.81,92.8399,92.19,92.35,3410871
TLT,2008-02-29,94.23,94.46,93.52,93.65,3821918
TLT,2008-03-03,93.64,94.2,93.25,93.67,2037837
TLT,2008-03-04,92.73,94.12,92.53,93.92,3401008
TLT,2008-03-05,91.62,93.06,91.5,93.06,3871152
TLT,2008-03-06,92.11,92.44,91.666,91.82,1342582
TLT,2008-03-07,92.23,93.35,91.74,93.29,3601277
TLT,2008-03-10,93.59,94.13,92.61,92.7,3578955
TLT,2008-03-11,92.79,93.03,92.21,92.92,3309108
TLT,2008-03-12,94.58,94.68,92.97,93.13,4753172
TLT,2008-03-13,93.84,95.19,93.26,95.03,5763422
TLT,2008-03-14,95.0,95.81,94.62,94.67,6174879
TLT,2008-03-17,95.73,96.31,95.31,95.5,3329422
TLT,2008-03-18,95.36,96.16,94.95,95.3,4022366
TLT,2008-03-19,96.94,97.47,95.12,95.12,5208495
TLT,2008-03-20,97.181,97.75,96.87,97.0,3905865
TLT,2008-03-21,97.181,97.75,96.87,97.0,0
TLT,2008-03-24,95.3,96.48,95.2,96.48,5596167
TLT,2008-03-25,95.7,95.82,95.2799,95.38,2038110
TLT,2008-03-26,95.3,96.2,95.23,95.78,1651943
TLT,2008-03-27,94.63,95.36,94.54,94.64,2405670
TLT,2008-03-28,95.55,95.56,94.75,95.09,1745495
TLT,2008-03-31,95.89,96.32,95.67,96.11,2546257
TLT,2008-04-01,93.9299,94.85,93.78,94.81,3821733
TLT,2008-04-02,94.13,94.86,93.99,93.99,3794152
TLT,2008-04-03,94.34,94.67,94.12,94.5,2839021
TLT,2008-04-04,95.2,95.56,94.9902,95.17,1745200
TLT,2008-04-07,94.7,94.78,93.9,94.62,2231757
TLT,2008-04-08,94.37,95.24,94.26,95.18,1305186
TLT,2008-04-09,95.35,95.64,94.55,94.56,2883511
TLT,2008-04-10,95.03,95.5,94.57,95.31,1846442
TLT,2008-04-11,95.67,95.92,95.47,95.6,1987631
TLT,2008-04-14,95.11,95.7,94.99,95.34,3197033
TLT,2008-04-15,93.93,94.58,93.9,94.42,2821558
TLT,2008-04-16,93.01,94.06,92.43,93.8,4691055
TLT,2008-04-17,92.85,93.18,92.244,92.98,2019991
TLT,2008-04-18,92.77,92.88,91.82,92.0,2199677
TLT,2008-04-21,93.14,93.28,92.3,92.41,2805712
TLT,2008-04-22,93.46,93.67,92.91,92.91,1799762
TLT,2008-04-23,93.15,93.63,92.53,93.09,1221004
TLT,2008-04-24,92.36,92.46,91.81,92.26,3213516
TLT,2008-04-25,91.82,92.25,91.5,92.14,1741990
TLT,2008-04-28,92.1,92.35,91.41,91.53,1883822
TLT,2008-04-29,92.45,92.86,92.15,92.38,1269090
TLT,2008-04-30,93.115,93.2,91.85,92.42,2827414
TLT,2008-05-01,92.78,93.65,92.38,93.44,3226439
TLT,2008-05-02,92.78,93.65,92.38,93.44,0
TLT,2008-05-05,91.61,91.87,91.14,91.86,1309260
TLT,2008-05-06,90.95,92.08,90.79,92.01,4037499
TLT,2008-05-07,91.3399,91.429,90.62,90.73,3876149
TLT,2008-05-08,91.3399,91.429,90.62,90.73,0
TLT,2008-05-09,92.5,92.87,92.21,92.73,2064251
TLT,2008-05-12,92.36,93.16,92.35,92.76,1947352
TLT,2008-05-13,91.35,92.05,91.31,91.83,2123298
TLT,2008-05-14,91.39,92.01,90.72,92.0,2600823
TLT,2008-05-15,92.22,92.33,91.09,91.17,2164249
TLT,2008-05-16,91.84,92.89,91.78,91.88,1902574
TLT,2008-05-19,91.962,92.26,91.3,92.26,1348125
TLT,2008-05-20,92.44,92.5,91.9,92.44,1465937
TLT,2008-05-21,92.46,92.67,91.86,92.05,1762090
TLT,2008-05-22,91.37,91.93,90.84,91.93,2855876
TLT,2008-05-23,91.77,92.3,91.7,91.83,1802000
TLT,2008-05-26,91.77,92.3,91.7,91.83,0
TLT,2008-05-27,91.15,91.56,90.98,91.38,1985871
TLT,2008-05-28,90.34,90.66,90.14,90.54,3250685
TLT,2008-05-29,89.69,90.1,89.14,90.01,3302371
TLT,2008-05-30,90.28,90.44,90.06,90.13,2514796
TLT,2008-06-02,90.3,90.64,89.62,89.98,3076305
TLT,2008-06-03,90.95,91.41,89.81,90.06,2447647
TLT,2008-06-04,90.14,91.39,89.9,91.39,2812991
TLT,2008-06-05,89.6,90.03,89.45,89.82,2632139
TLT,2008-06-06,90.76,91.09,90.21,90.44,3864702
TLT,2008-06-09,90.76,91.39,90.19,90.48,1811960
TLT,2008-06-10,90.17,90.71,89.7,90.65,1935233
TLT,2008-06-11,89.96,90.72,89.71,90.05,2265399
TLT,2008-06-12,89.06,89.64,88.82,89.56,4413091
TLT,2008-06-13,88.87,89.538,88.679,88.97,1983557
TLT,2008-06-16,88.89,89.18,88.62,89.11,1756717
TLT,2008-06-17,89.07,89.27,88.59,89.15,1712113
TLT,2008-06-18,89.82,89.966,89.09,89.29,2589981
TLT,2008-06-19,89.2899,89.75,89.025,89.52,1700494
TLT,2008-06-20,89.81,90.07,89.69,89.94,4580862
TLT,2008-06-23,90.0,90.43,89.83,90.08,1594100
TLT,2008-06-24,90.5948,90.81,90.14,90.38,3118383
TLT,2008-06-25,90.64,90.76,89.81,90.65,3251541
TLT,2008-06-26,91.25,91.44,90.79,91.0,4052209
TLT,2008-06-27,92.32,92.44,91.45,91.73,4144761
TLT,2008-06-30,92.34,92.8192,92.08,92.41,3742927
TLT,2008-07-01,91.79,92.7701,91.68,92.69,3805099
TLT,2008-07-02,92.27,92.38,91.87,91.96,2413627
TLT,2008-07-03,92.27,92.38,91.87,91.96,0
